round,emission_micro,total_supply_micro,halving_index
5679,25,265400,2
5680,0,265400,2
5681,0,265400,2
5682,25,265425,2
5683,0,265425,2
5684,0,265425,2
5685,0,265425,2
5686,25,265450,2
5687,0,265450,2
5688,0,265450,2
5689,0,265450,2
5690,0,265450,2
5691,0,265450,2
5692,0,265450,2
5693,25,265475,2
5694,0,265475,2
5695,0,265475,2
5696,0,265475,2
5697,0,265475,2
5698,0,265475,2
5699,0,265475,2
5700,0,265475,2
5701,0,265475,2
5702,0,265475,2
5703,25,265500,2
5704,0,265500,2
5705,0,265500,2
5706,25,265525,2
5707,0,265525,2
5708,0,265525,2
5709,25,265550,2
5710,0,265550,2
5711,0,265550,2
5712,25,265575,2
5713,0,265575,2
5714,0,265575,2
5715,25,265600,2
5716,0,265600,2
5717,25,265625,2
5718,25,265650,2
5719,25,265675,2
5720,0,265675,2
5721,25,265700,2
5722,25,265725,2
5723,0,265725,2
5724,0,265725,2
5725,0,265725,2
5726,0,265725,2
5727,25,265750,2
5728,0,265750,2
5729,0,265750,2
5730,25,265775,2
5731,0,265775,2
5732,0,265775,2
5733,25,265800,2
5734,25,265825,2
5735,0,265825,2
5736,0,265825,2
5737,0,265825,2
5738,0,265825,2
5739,0,265825,2
5740,0,265825,2
5741,25,265850,2
5742,0,265850,2
5743,0,265850,2
5744,0,265850,2
5745,0,265850,2
5746,25,265875,2
5747,25,265900,2
5748,0,265900,2
5749,25,265925,2
5750,0,265925,2
5751,0,265925,2
5752,0,265925,2
5753,0,265925,2
5754,0,265925,2
5755,0,265925,2
5756,0,265925,2
5757,0,265925,2
5758,0,265925,2
5759,0,265925,2
5760,0,265925,2
5761,0,265925,2
5762,0,265925,2
5763,0,265925,2
5764,25,265950,2
5765,0,265950,2
5766,0,265950,2
5767,0,265950,2
5768,0,265950,2
5769,0,265950,2
5770,0,265950,2
5771,0,265950,2
5772,0,265950,2
5773,0,265950,2
5774,0,265950,2
5775,25,265975,2
5776,0,265975,2
5777,0,265975,2
5778,25,266000,2
5779,0,266000,2
5780,0,266000,2
5781,25,266025,2
5782,0,266025,2
5783,25,266050,2
5784,0,266050,2
5785,25,266075,2
5786,25,266100,2
5787,0,266100,2
5788,0,266100,2
5789,0,266100,2
5790,0,266100,2
5791,25,266125,2
5792,0,266125,2
5793,25,266150,2
5794,25,266175,2
5795,0,266175,2
5796,0,266175,2
5797,0,266175,2
5798,0,266175,2
5799,25,266200,2
5800,25,266225,2
5801,0,266225,2
5802,25,266250,2
5803,0,266250,2
5804,0,266250,2
5805,0,266250,2
5806,0,266250,2
5807,25,266275,2
5808,0,266275,2
5809,25,266300,2
5810,0,266300,2
5811,0,266300,2
5812,0,266300,2
5813,25,266325,2
5814,0,266325,2
5815,25,266350,2
5816,25,266375,2
5817,25,266400,2
5818,0,266400,2
5819,0,266400,2
5820,0,266400,2
5821,25,266425,2
5822,0,266425,2
5823,0,266425,2
5824,25,266450,2
5825,0,266450,2
5826,25,266475,2
5827,0,266475,2
5828,0,266475,2
5829,25,266500,2
5830,0,266500,2
5831,0,266500,2
5832,0,266500,2
5833,25,266525,2
5834,0,266525,2
5835,0,266525,2
5836,0,266525,2
5837,0,266525,2
5838,25,266550,2
5839,0,266550,2
5840,0,266550,2
5841,0,266550,2
5842,0,266550,2
5843,0,266550,2
5844,0,266550,2
5845,0,266550,2
5846,0,266550,2
5847,0,266550,2
5848,0,266550,2
5849,25,266575,2
5850,25,266600,2
5851,0,266600,2
5852,25,266625,2
5853,0,266625,2
5854,0,266625,2
5855,0,266625,2
5856,25,266650,2
5857,0,266650,2
5858,0,266650,2
5859,25,266675,2
5860,0,266675,2
5861,25,266700,2
5862,0,266700,2
5863,0,266700,2
5864,0,266700,2
5865,0,266700,2
5866,0,266700,2
5867,25,266725,2
5868,0,266725,2
5869,25,266750,2
5870,0,266750,2
5871,0,266750,2
5872,0,266750,2
5873,0,266750,2
5874,0,266750,2
5875,0,266750,2
5876,0,266750,2
5877,25,266775,2
5878,0,266775,2
5879,25,266800,2
5880,0,266800,2
5881,0,266800,2
5882,0,266800,2
5883,25,266825,2
5884,0,266825,2
5885,25,266850,2
5886,25,266875,2
5887,0,266875,2
5888,0,266875,2
5889,25,266900,2
5890,25,266925,2
5891,0,266925,2
5892,0,266925,2
5893,0,266925,2
5894,25,266950,2
5895,25,266975,2
5896,25,267000,2
5897,25,267025,2
5898,25,267050,2
5899,0,267050,2
5900,25,267075,2
5901,0,267075,2
5902,0,267075,2
5903,25,267100,2
5904,0,267100,2
5905,0,267100,2
5906,0,267100,2
5907,0,267100,2
5908,25,267125,2
5909,25,267150,2
5910,0,267150,2
5911,0,267150,2
5912,25,267175,2
5913,0,267175,2
5914,0,267175,2
5915,0,267175,2
5916,0,267175,2
5917,0,267175,2
5918,0,267175,2
5919,25,267200,2
5920,0,267200,2
5921,25,267225,2
5922,0,267225,2
5923,0,267225,2
5924,25,267250,2
5925,0,267250,2
5926,0,267250,2
5927,0,267250,2
5928,0,267250,2
5929,25,267275,2
5930,25,267300,2
5931,0,267300,2
5932,25,267325,2
5933,25,267350,2
5934,25,267375,2
5935,0,267375,2
5936,0,267375,2
5937,0,267375,2
5938,25,267400,2
5939,0,267400,2
5940,0,267400,2
5941,0,267400,2
5942,0,267400,2
5943,25,267425,2
5944,0,267425,2
5945,0,267425,2
5946,25,267450,2
5947,25,267475,2
5948,0,267475,2
5949,25,267500,2
5950,0,267500,2
5951,0,267500,2
5952,0,267500,2
5953,0,267500,2
5954,0,267500,2
5955,0,267500,2
5956,25,267525,2
5957,0,267525,2
5958,0,267525,2
5959,0,267525,2
5960,0,267525,2
5961,0,267525,2
5962,25,267550,2
5963,0,267550,2
5964,0,267550,2
5965,0,267550,2
5966,0,267550,2
5967,25,267575,2
5968,25,267600,2
5969,0,267600,2
5970,25,267625,2
5971,0,267625,2
5972,0,267625,2
5973,0,267625,2
5974,0,267625,2
5975,25,267650,2
5976,0,267650,2
5977,25,267675,2
5978,0,267675,2
5979,0,267675,2
5980,0,267675,2
5981,0,267675,2
5982,0,267675,2
5983,25,267700,2
5984,0,267700,2
5985,0,267700,2
5986,0,267700,2
5987,0,267700,2
5988,0,267700,2
5989,0,267700,2
5990,0,267700,2
5991,0,267700,2
5992,0,267700,2
5993,25,267725,2
5994,0,267725,2
5995,0,267725,2
5996,0,267725,2
5997,0,267725,2
5998,0,267725,2
5999,0,267725,2
6000,0,267725,3
6001,0,267725,3
6002,0,267725,3
6003,12,267737,3
6004,0,267737,3
6005,0,267737,3
6006,0,267737,3
6007,12,267749,3
6008,0,267749,3
6009,0,267749,3
6010,0,267749,3
6011,0,267749,3
6012,0,267749,3
6013,0,267749,3
6014,0,267749,3
6015,0,267749,3
6016,0,267749,3
6017,0,267749,3
6018,0,267749,3
6019,0,267749,3
6020,0,267749,3
6021,0,267749,3
6022,0,267749,3
6023,0,267749,3
6024,0,267749,3
6025,0,267749,3
6026,0,267749,3
6027,0,267749,3
6028,0,267749,3
6029,12,267761,3
6030,0,267761,3
6031,0,267761,3
6032,0,267761,3
6033,0,267761,3
6034,0,267761,3
6035,12,267773,3
6036,0,267773,3
6037,12,267785,3
6038,12,267797,3
6039,0,267797,3
6040,0,267797,3
6041,0,267797,3
6042,0,267797,3
6043,0,267797,3
6044,0,267797,3
6045,0,267797,3
6046,12,267809,3
6047,0,267809,3
6048,0,267809,3
6049,0,267809,3
6050,12,267821,3
6051,0,267821,3
6052,0,267821,3
6053,12,267833,3
6054,0,267833,3
6055,12,267845,3
6056,0,267845,3
6057,0,267845,3
6058,0,267845,3
6059,0,267845,3
6060,12,267857,3
6061,12,267869,3
6062,0,267869,3
6063,12,267881,3
6064,0,267881,3
6065,0,267881,3
6066,0,267881,3
6067,12,267893,3
6068,0,267893,3
6069,0,267893,3
6070,0,267893,3
6071,0,267893,3
6072,0,267893,3
6073,0,267893,3
6074,0,267893,3
6075,12,267905,3
6076,0,267905,3
6077,0,267905,3
6078,0,267905,3
6079,0,267905,3
6080,0,267905,3
6081,12,267917,3
6082,0,267917,3
6083,0,267917,3
6084,0,267917,3
6085,0,267917,3
6086,0,267917,3
6087,0,267917,3
6088,0,267917,3
6089,0,267917,3
6090,0,267917,3
6091,0,267917,3
6092,0,267917,3
6093,0,267917,3
6094,12,267929,3
6095,0,267929,3
6096,0,267929,3
6097,0,267929,3
6098,0,267929,3
6099,0,267929,3
6100,0,267929,3
6101,0,267929,3
6102,0,267929,3
6103,12,267941,3
6104,0,267941,3
6105,0,267941,3
6106,0,267941,3
6107,12,267953,3
6108,0,267953,3
6109,0,267953,3
6110,0,267953,3
6111,0,267953,3
6112,0,267953,3
6113,0,267953,3
6114,0,267953,3
6115,0,267953,3
6116,0,267953,3
6117,0,267953,3
6118,12,267965,3
6119,0,267965,3
6120,0,267965,3
6121,0,267965,3
6122,12,267977,3
6123,0,267977,3
6124,0,267977,3
6125,0,267977,3
6126,0,267977,3
6127,0,267977,3
6128,0,267977,3
6129,0,267977,3
6130,0,267977,3
6131,0,267977,3
6132,12,267989,3
6133,0,267989,3
6134,0,267989,3
6135,12,268001,3
6136,0,268001,3
6137,0,268001,3
6138,0,268001,3
6139,0,268001,3
6140,0,268001,3
6141,0,268001,3
6142,0,268001,3
6143,0,268001,3
6144,0,268001,3
6145,0,268001,3
6146,0,268001,3
6147,0,268001,3
6148,0,268001,3
6149,0,268001,3
6150,0,268001,3
6151,0,268001,3
6152,12,268013,3
6153,0,268013,3
6154,0,268013,3
6155,0,268013,3
6156,0,268013,3
6157,12,268025,3
6158,0,268025,3
6159,0,268025,3
6160,0,268025,3
6161,0,268025,3
6162,12,268037,3
6163,0,268037,3
6164,0,268037,3
6165,0,268037,3
6166,0,268037,3
6167,0,268037,3
6168,0,268037,3
6169,0,268037,3
6170,0,268037,3
6171,0,268037,3
6172,0,268037,3
6173,0,268037,3
6174,0,268037,3
6175,12,268049,3
6176,0,268049,3
6177,12,268061,3
6178,12,268073,3
6179,0,268073,3
6180,0,268073,3
6181,0,268073,3
6182,0,268073,3
6183,0,268073,3
6184,12,268085,3
6185,12,268097,3
6186,0,268097,3
6187,0,268097,3
6188,0,268097,3
6189,0,268097,3
6190,0,268097,3
6191,0,268097,3
6192,12,268109,3
6193,0,268109,3
6194,0,268109,3
6195,12,268121,3
6196,12,268133,3
6197,0,268133,3
6198,0,268133,3
6199,0,268133,3
6200,0,268133,3
6201,0,268133,3
6202,0,268133,3
6203,12,268145,3
6204,0,268145,3
6205,0,268145,3
6206,12,268157,3
6207,0,268157,3
6208,0,268157,3
6209,0,268157,3
6210,0,268157,3
6211,0,268157,3
6212,12,268169,3
6213,12,268181,3
6214,0,268181,3
6215,0,268181,3
6216,0,268181,3
6217,0,268181,3
6218,0,268181,3
6219,0,268181,3
6220,0,268181,3
6221,0,268181,3
6222,12,268193,3
6223,12,268205,3
6224,12,268217,3
6225,0,268217,3
6226,12,268229,3
6227,0,268229,3
6228,0,268229,3
6229,0,268229,3
6230,0,268229,3
6231,0,268229,3
6232,0,268229,3
6233,12,268241,3
6234,0,268241,3
6235,0,268241,3
6236,0,268241,3
6237,0,268241,3
6238,12,268253,3
6239,0,268253,3
6240,12,268265,3
6241,0,268265,3
6242,0,268265,3
6243,0,268265,3
6244,0,268265,3
6245,0,268265,3
6246,0,268265,3
6247,0,268265,3
6248,0,268265,3
6249,0,268265,3
6250,12,268277,3
6251,0,268277,3
6252,12,268289,3
6253,0,268289,3
6254,0,268289,3
6255,0,268289,3
6256,0,268289,3
6257,12,268301,3
6258,0,268301,3
6259,0,268301,3
6260,0,268301,3
6261,12,268313,3
6262,0,268313,3
6263,0,268313,3
6264,0,268313,3
6265,12,268325,3
6266,12,268337,3
6267,0,268337,3
6268,0,268337,3
6269,0,268337,3
6270,0,268337,3
6271,0,268337,3
6272,0,268337,3
6273,0,268337,3
6274,12,268349,3
6275,0,268349,3
6276,0,268349,3
6277,0,268349,3
6278,0,268349,3
6279,0,268349,3
6280,0,268349,3
6281,12,268361,3
6282,0,268361,3
6283,0,268361,3
6284,0,268361,3
6285,0,268361,3
6286,12,268373,3
6287,0,268373,3
6288,0,268373,3
6289,0,268373,3
6290,0,268373,3
6291,0,268373,3
6292,12,268385,3
6293,0,268385,3
6294,0,268385,3
6295,0,268385,3
6296,12,268397,3
6297,0,268397,3
6298,0,268397,3
6299,0,268397,3
6300,12,268409,3
6301,0,268409,3
6302,0,268409,3
6303,0,268409,3
6304,0,268409,3
6305,0,268409,3
6306,12,268421,3
6307,0,268421,3
6308,0,268421,3
6309,0,268421,3
6310,0,268421,3
6311,0,268421,3
6312,0,268421,3
6313,0,268421,3
6314,0,268421,3
6315,12,268433,3
6316,0,268433,3
6317,0,268433,3
6318,12,268445,3
6319,0,268445,3
6320,12,268457,3
6321,0,268457,3
6322,0,268457,3
6323,0,268457,3
6324,12,268469,3
6325,0,268469,3
6326,12,268481,3
6327,0,268481,3
6328,0,268481,3
6329,0,268481,3
6330,0,268481,3
6331,12,268493,3
6332,0,268493,3
6333,12,268505,3
6334,0,268505,3
6335,0,268505,3
6336,0,268505,3
6337,0,268505,3
6338,0,268505,3
6339,0,268505,3
6340,0,268505,3
6341,0,268505,3
6342,0,268505,3
6343,0,268505,3
6344,12,268517,3
6345,0,268517,3
6346,0,268517,3
6347,0,268517,3
6348,0,268517,3
6349,12,268529,3
6350,0,268529,3
6351,0,268529,3
6352,0,268529,3
6353,12,268541,3
6354,0,268541,3
6355,0,268541,3
6356,0,268541,3
6357,12,268553,3
6358,0,268553,3
6359,0,268553,3
6360,0,268553,3
6361,0,268553,3
6362,0,268553,3
6363,0,268553,3
6364,0,268553,3
6365,0,268553,3
6366,0,268553,3
6367,0,268553,3
6368,12,268565,3
6369,0,268565,3
6370,0,268565,3
6371,12,268577,3
6372,0,268577,3
6373,0,268577,3
6374,0,268577,3
6375,0,268577,3
6376,0,268577,3
6377,0,268577,3
6378,0,268577,3
6379,0,268577,3
6380,0,268577,3
6381,0,268577,3
6382,0,268577,3
6383,0,268577,3
6384,0,268577,3
6385,0,268577,3
6386,0,268577,3
6387,12,268589,3
6388,0,268589,3
6389,0,268589,3
6390,0,268589,3
6391,12,268601,3
6392,0,268601,3
6393,0,268601,3
6394,0,268601,3
6395,12,268613,3
6396,0,268613,3
6397,0,268613,3
6398,0,268613,3
6399,0,268613,3
6400,0,268613,3
6401,0,268613,3
6402,0,268613,3
6403,0,268613,3
6404,0,268613,3
6405,0,268613,3
6406,12,268625,3
6407,0,268625,3
6408,12,268637,3
6409,0,268637,3
6410,12,268649,3
6411,12,268661,3
6412,12,268673,3
6413,0,268673,3
6414,0,268673,3
6415,0,268673,3
6416,12,268685,3
6417,0,268685,3
6418,0,268685,3
6419,0,268685,3
6420,0,268685,3
6421,0,268685,3
6422,0,268685,3
6423,0,268685,3
6424,0,268685,3
6425,0,268685,3
6426,0,268685,3
6427,12,268697,3
6428,0,268697,3
6429,12,268709,3
6430,0,268709,3
6431,12,268721,3
6432,12,268733,3
6433,0,268733,3
6434,12,268745,3
6435,12,268757,3
6436,0,268757,3
6437,0,268757,3
6438,0,268757,3
6439,0,268757,3
6440,0,268757,3
6441,0,268757,3
6442,12,268769,3
6443,0,268769,3
6444,12,268781,3
6445,0,268781,3
6446,0,268781,3
6447,0,268781,3
6448,0,268781,3
6449,12,268793,3
6450,0,268793,3
6451,12,268805,3
6452,0,268805,3
6453,0,268805,3
6454,0,268805,3
6455,0,268805,3
6456,0,268805,3
6457,0,268805,3
6458,0,268805,3
6459,0,268805,3
6460,0,268805,3
6461,0,268805,3
6462,0,268805,3
6463,0,268805,3
6464,0,268805,3
6465,0,268805,3
6466,0,268805,3
6467,0,268805,3
6468,12,268817,3
6469,0,268817,3
6470,0,268817,3
6471,0,268817,3
6472,0,268817,3
6473,0,268817,3
6474,0,268817,3
6475,0,268817,3
6476,12,268829,3
6477,0,268829,3
6478,0,268829,3
6479,12,268841,3
6480,0,268841,3
6481,0,268841,3
6482,0,268841,3
6483,0,268841,3
6484,12,268853,3
6485,0,268853,3
6486,0,268853,3
6487,0,268853,3
6488,0,268853,3
6489,0,268853,3
6490,0,268853,3
6491,0,268853,3
6492,0,268853,3
6493,0,268853,3
6494,12,268865,3
6495,0,268865,3
6496,0,268865,3
6497,12,268877,3
6498,0,268877,3
6499,0,268877,3
6500,0,268877,3
6501,12,268889,3
6502,0,268889,3
6503,0,268889,3
6504,0,268889,3
6505,0,268889,3
6506,0,268889,3
6507,0,268889,3
6508,0,268889,3
6509,0,268889,3
6510,12,268901,3
6511,12,268913,3
6512,0,268913,3
6513,12,268925,3
6514,0,268925,3
6515,0,268925,3
6516,0,268925,3
6517,0,268925,3
6518,0,268925,3
6519,0,268925,3
6520,0,268925,3
6521,0,268925,3
6522,12,268937,3
6523,0,268937,3
6524,0,268937,3
6525,0,268937,3
6526,12,268949,3
6527,12,268961,3
6528,0,268961,3
6529,0,268961,3
6530,0,268961,3
6531,0,268961,3
6532,0,268961,3
6533,0,268961,3
6534,0,268961,3
6535,0,268961,3
6536,0,268961,3
6537,0,268961,3
6538,0,268961,3
6539,0,268961,3
6540,0,268961,3
6541,0,268961,3
6542,12,268973,3
6543,0,268973,3
6544,12,268985,3
6545,0,268985,3
6546,0,268985,3
6547,0,268985,3
6548,0,268985,3
6549,12,268997,3
6550,12,269009,3
6551,0,269009,3
6552,0,269009,3
6553,12,269021,3
6554,0,269021,3
6555,0,269021,3
6556,0,269021,3
6557,0,269021,3
6558,0,269021,3
6559,0,269021,3
6560,0,269021,3
6561,12,269033,3
6562,0,269033,3
6563,0,269033,3
6564,0,269033,3
6565,0,269033,3
6566,0,269033,3
6567,0,269033,3
6568,0,269033,3
6569,0,269033,3
6570,0,269033,3
6571,0,269033,3
6572,0,269033,3
6573,12,269045,3
6574,0,269045,3
6575,0,269045,3
6576,0,269045,3
6577,0,269045,3
6578,0,269045,3
6579,0,269045,3
6580,0,269045,3
6581,0,269045,3
6582,0,269045,3
6583,0,269045,3
6584,0,269045,3
6585,12,269057,3
6586,0,269057,3
6587,12,269069,3
6588,0,269069,3
6589,12,269081,3
6590,0,269081,3
6591,0,269081,3
6592,0,269081,3
6593,0,269081,3
6594,0,269081,3
6595,0,269081,3
6596,12,269093,3
6597,0,269093,3
6598,0,269093,3
6599,12,269105,3
6600,0,269105,3
6601,0,269105,3
6602,0,269105,3
6603,12,269117,3
6604,0,269117,3
6605,0,269117,3
6606,0,269117,3
6607,0,269117,3
6608,0,269117,3
6609,0,269117,3
6610,0,269117,3
6611,12,269129,3
6612,0,269129,3
6613,0,269129,3
6614,0,269129,3
6615,0,269129,3
6616,0,269129,3
6617,0,269129,3
6618,0,269129,3
6619,0,269129,3
6620,12,269141,3
6621,0,269141,3
6622,0,269141,3
6623,0,269141,3
6624,0,269141,3
6625,0,269141,3
6626,12,269153,3
6627,0,269153,3
6628,0,269153,3
6629,0,269153,3
6630,0,269153,3
6631,0,269153,3
6632,0,269153,3
6633,0,269153,3
6634,0,269153,3
6635,0,269153,3
6636,0,269153,3
6637,0,269153,3
6638,12,269165,3
6639,0,269165,3
6640,0,269165,3
6641,12,269177,3
6642,0,269177,3
6643,0,269177,3
6644,12,269189,3
6645,0,269189,3
6646,0,269189,3
6647,0,269189,3
6648,0,269189,3
6649,0,269189,3
6650,0,269189,3
6651,0,269189,3
6652,0,269189,3
6653,0,269189,3
6654,0,269189,3
6655,0,269189,3
6656,12,269201,3
6657,0,269201,3
6658,0,269201,3
6659,0,269201,3
6660,0,269201,3
6661,0,269201,3
6662,0,269201,3
6663,0,269201,3
6664,0,269201,3
6665,12,269213,3
6666,12,269225,3
6667,0,269225,3
6668,0,269225,3
6669,0,269225,3
6670,0,269225,3
6671,0,269225,3
6672,0,269225,3
6673,0,269225,3
6674,0,269225,3
6675,12,269237,3
6676,0,269237,3
6677,12,269249,3
6678,0,269249,3
6679,0,269249,3
6680,0,269249,3
6681,0,269249,3
6682,0,269249,3
6683,12,269261,3
6684,0,269261,3
6685,12,269273,3
6686,0,269273,3
6687,0,269273,3
6688,0,269273,3
6689,0,269273,3
6690,12,269285,3
6691,0,269285,3
6692,0,269285,3
6693,0,269285,3
6694,0,269285,3
6695,0,269285,3
6696,0,269285,3
6697,0,269285,3
6698,0,269285,3
6699,0,269285,3
6700,0,269285,3
6701,0,269285,3
6702,0,269285,3
6703,12,269297,3
6704,12,269309,3
6705,0,269309,3
6706,0,269309,3
6707,0,269309,3
6708,0,269309,3
6709,0,269309,3
6710,0,269309,3
6711,0,269309,3
6712,0,269309,3
6713,12,269321,3
6714,12,269333,3
6715,12,269345,3
6716,12,269357,3
6717,12,269369,3
6718,12,269381,3
6719,12,269393,3
6720,0,269393,3
6721,0,269393,3
6722,0,269393,3
6723,0,269393,3
6724,0,269393,3
6725,0,269393,3
6726,12,269405,3
6727,12,269417,3
6728,0,269417,3
6729,0,269417,3
6730,0,269417,3
6731,0,269417,3
6732,0,269417,3
6733,0,269417,3
6734,0,269417,3
6735,0,269417,3
6736,12,269429,3
6737,12,269441,3
6738,0,269441,3
6739,0,269441,3
6740,0,269441,3
6741,0,269441,3
6742,0,269441,3
6743,0,269441,3
6744,12,269453,3
6745,0,269453,3
6746,0,269453,3
6747,0,269453,3
6748,0,269453,3
6749,0,269453,3
6750,0,269453,3
6751,0,269453,3
6752,0,269453,3
6753,0,269453,3
6754,0,269453,3
6755,0,269453,3
6756,0,269453,3
6757,0,269453,3
6758,0,269453,3
6759,12,269465,3
6760,0,269465,3
6761,0,269465,3
6762,0,269465,3
6763,0,269465,3
6764,0,269465,3
6765,12,269477,3
6766,0,269477,3
6767,0,269477,3
6768,0,269477,3
6769,0,269477,3
6770,0,269477,3
6771,0,269477,3
6772,0,269477,3
6773,0,269477,3
6774,12,269489,3
6775,0,269489,3
6776,0,269489,3
6777,12,269501,3
6778,0,269501,3
6779,0,269501,3
6780,0,269501,3
6781,0,269501,3
6782,0,269501,3
6783,0,269501,3
6784,0,269501,3
6785,0,269501,3
6786,0,269501,3
6787,0,269501,3
6788,0,269501,3
6789,0,269501,3
6790,0,269501,3
6791,0,269501,3
6792,0,269501,3
6793,0,269501,3
6794,0,269501,3
6795,0,269501,3
6796,0,269501,3
6797,12,269513,3
6798,0,269513,3
6799,0,269513,3
6800,0,269513,3
6801,0,269513,3
6802,0,269513,3
6803,0,269513,3
6804,0,269513,3
6805,12,269525,3
6806,0,269525,3
6807,12,269537,3
6808,12,269549,3
6809,0,269549,3
6810,0,269549,3
6811,12,269561,3
6812,0,269561,3
6813,0,269561,3
6814,0,269561,3
6815,0,269561,3
6816,12,269573,3
6817,0,269573,3
6818,0,269573,3
6819,0,269573,3
6820,0,269573,3
6821,0,269573,3
6822,0,269573,3
6823,0,269573,3
6824,12,269585,3
6825,0,269585,3
6826,0,269585,3
6827,0,269585,3
6828,0,269585,3
6829,12,269597,3
6830,0,269597,3
6831,0,269597,3
6832,0,269597,3
6833,0,269597,3
6834,0,269597,3
6835,0,269597,3
6836,0,269597,3
6837,0,269597,3
6838,0,269597,3
6839,0,269597,3
6840,0,269597,3
6841,0,269597,3
6842,0,269597,3
6843,0,269597,3
6844,0,269597,3
6845,12,269609,3
6846,0,269609,3
6847,0,269609,3
6848,0,269609,3
6849,0,269609,3
6850,0,269609,3
6851,0,269609,3
6852,0,269609,3
6853,0,269609,3
6854,0,269609,3
6855,0,269609,3
6856,0,269609,3
6857,0,269609,3
6858,0,269609,3
6859,0,269609,3
6860,0,269609,3
6861,0,269609,3
6862,12,269621,3
6863,0,269621,3
6864,0,269621,3
6865,0,269621,3
6866,0,269621,3
6867,0,269621,3
6868,0,269621,3
6869,0,269621,3
6870,0,269621,3
6871,12,269633,3
6872,0,269633,3
6873,12,269645,3
6874,0,269645,3
6875,0,269645,3
6876,0,269645,3
6877,0,269645,3
6878,0,269645,3
6879,0,269645,3
6880,0,269645,3
6881,0,269645,3
6882,0,269645,3
6883,0,269645,3
6884,0,269645,3
6885,0,269645,3
6886,12,269657,3
6887,0,269657,3
6888,0,269657,3
6889,0,269657,3
6890,0,269657,3
6891,12,269669,3
6892,12,269681,3
6893,0,269681,3
6894,0,269681,3
6895,0,269681,3
6896,0,269681,3
6897,0,269681,3
6898,0,269681,3
6899,0,269681,3
6900,0,269681,3
6901,0,269681,3
6902,0,269681,3
6903,0,269681,3
6904,0,269681,3
6905,0,269681,3
6906,0,269681,3
6907,0,269681,3
6908,0,269681,3
6909,12,269693,3
6910,12,269705,3
6911,0,269705,3
6912,0,269705,3
6913,0,269705,3
6914,0,269705,3
6915,12,269717,3
6916,0,269717,3
6917,0,269717,3
6918,0,269717,3
6919,0,269717,3
6920,0,269717,3
6921,0,269717,3
6922,0,269717,3
6923,0,269717,3
6924,0,269717,3
6925,0,269717,3
6926,0,269717,3
6927,0,269717,3
6928,0,269717,3
6929,0,269717,3
6930,0,269717,3
6931,12,269729,3
6932,0,269729,3
6933,12,269741,3
6934,0,269741,3
6935,0,269741,3
6936,0,269741,3
6937,0,269741,3
6938,0,269741,3
6939,12,269753,3
6940,12,269765,3
6941,12,269777,3
6942,0,269777,3
6943,0,269777,3
6944,0,269777,3
6945,0,269777,3
6946,0,269777,3
6947,0,269777,3
6948,0,269777,3
6949,12,269789,3
6950,0,269789,3
6951,12,269801,3
6952,0,269801,3
6953,0,269801,3
6954,0,269801,3
6955,0,269801,3
6956,12,269813,3
6957,0,269813,3
6958,0,269813,3
6959,0,269813,3
6960,12,269825,3
6961,0,269825,3
6962,0,269825,3
6963,0,269825,3
6964,12,269837,3
6965,0,269837,3
6966,0,269837,3
6967,0,269837,3
6968,0,269837,3
6969,0,269837,3
6970,0,269837,3
6971,0,269837,3
6972,0,269837,3
6973,0,269837,3
6974,0,269837,3
6975,0,269837,3
6976,0,269837,3
6977,0,269837,3
6978,0,269837,3
6979,0,269837,3
6980,12,269849,3
6981,12,269861,3
6982,0,269861,3
6983,0,269861,3
6984,0,269861,3
6985,0,269861,3
6986,0,269861,3
6987,0,269861,3
6988,0,269861,3
6989,0,269861,3
6990,0,269861,3
6991,0,269861,3
6992,0,269861,3
6993,12,269873,3
6994,0,269873,3
6995,0,269873,3
6996,0,269873,3
6997,0,269873,3
6998,0,269873,3
6999,12,269885,3
7000,0,269885,3
7001,0,269885,3
7002,0,269885,3
7003,12,269897,3
7004,12,269909,3
7005,0,269909,3
7006,0,269909,3
7007,0,269909,3
7008,0,269909,3
7009,0,269909,3
7010,0,269909,3
7011,0,269909,3
7012,0,269909,3
7013,0,269909,3
7014,0,269909,3
7015,12,269921,3
7016,0,269921,3
7017,12,269933,3
7018,0,269933,3
7019,0,269933,3
7020,12,269945,3
7021,0,269945,3
7022,0,269945,3
7023,0,269945,3
7024,0,269945,3
7025,0,269945,3
7026,0,269945,3
7027,0,269945,3
7028,0,269945,3
7029,12,269957,3
7030,0,269957,3
7031,12,269969,3
7032,0,269969,3
7033,12,269981,3
7034,12,269993,3
7035,0,269993,3
7036,0,269993,3
7037,0,269993,3
7038,0,269993,3
7039,0,269993,3
7040,0,269993,3
7041,0,269993,3
7042,12,270005,3
7043,0,270005,3
7044,0,270005,3
7045,0,270005,3
7046,0,270005,3
7047,12,270017,3
7048,0,270017,3
7049,0,270017,3
7050,0,270017,3
7051,12,270029,3
7052,0,270029,3
7053,0,270029,3
7054,12,270041,3
7055,12,270053,3
7056,0,270053,3
7057,0,270053,3
7058,12,270065,3
7059,0,270065,3
7060,0,270065,3
7061,0,270065,3
7062,0,270065,3
7063,0,270065,3
7064,12,270077,3
7065,0,270077,3
7066,0,270077,3
7067,0,270077,3
7068,0,270077,3
7069,0,270077,3
7070,12,270089,3
7071,12,270101,3
7072,0,270101,3
7073,0,270101,3
7074,0,270101,3
7075,0,270101,3
